ρ₁,ρ₂,a₁,a₂,a₃,β,η,δ₃,δ₄,ω,ξ
0.5724373340897111,1.0241534227852127,0.09368781131962521,1.8618787556243994,3.4905891253980945,0.3120158656488829,0.26283258177725977,0.973939767098329,0.25481842795072585,279.46868854522586,63.388149218158375
0.56565428427937,0.9551936509998669,0.08362567886869209,1.9045097023693003,3.5197566542280705,0.29883027139252966,0.24490495320147515,0.9841162151082085,0.26927864123458245,266.19993967591097,71.7998343082453
0.6361389185036623,1.0297523288138857,0.08622825073149003,1.8938475142446665,3.4838874987752764,0.31027100995626783,0.25685292756075906,0.9808878862947091,0.2570299273450871,276.566488842764,48.857159857934015
0.6226420039370156,1.0019367257207026,0.08238429232631586,1.8893725893204734,3.4588632676878155,0.31148056156043935,0.22513688216005767,0.9997318892194761,0.2752383539425655,336.7933152724149,49.3379522528795
0.5839628273839492,0.9887349915088385,0.08604619584784516,1.8859063457313554,3.430923055543116,0.2913149919805736,0.24898805913953637,0.9994728415997398,0.2711688171794769,249.2712491055029,48.84774530711473
0.6292773199772599,1.040283967332352,0.08766783558901274,1.8581167069276787,3.4141378303929826,0.31411577198190516,0.26309996738858726,0.9912695865285709,0.25475929131587455,283.5371355923422,50.03313701039646
0.5980666794621043,1.0205408504169826,0.08170461834692751,1.8800564663597041,3.441817961792664,0.30787856522022294,0.25305572627948314,0.9648200916817894,0.2599987817289349,281.20216807178645,52.6269920851513
0.5871385943392711,0.9939483429518716,0.07123118373294188,1.8512156258367347,3.298732856514355,0.2969489345776691,0.24590556630313584,0.9953925251749544,0.2701809960444748,262.1142923869851,49.11004423327898
0.5517133525923856,0.976660759646274,0.08666507018026749,1.8803782717558333,3.4288953168783083,0.2955529614197519,0.2439666740377535,0.9930938106785628,0.27153272489975433,263.8795850998369,58.059078217086736
0.5701217377443288,1.0297464217790613,0.08633617413225694,1.8804897387168995,3.4503137305913705,0.3093483078103549,0.2614586375089908,0.9907536486303008,0.2604437083111672,273.3496546594457,55.98107195999904
0.5566237125550917,0.9813764207658724,0.09352466699992072,1.964252120165605,3.6169287007536055,0.2961329364837919,0.24622267134985876,0.9989849679744964,0.27396417047607186,259.9520344234119,57.019620089061334
0.5935928116491851,1.0144290601304768,0.08614941211450519,1.895188678868527,3.4949705423469797,0.31349087844492035,0.25053886535580044,0.9936051470840399,0.25999349281138656,298.6187714136123,60.47862048595826
0.6317352216361446,1.0470884883432572,0.08442164341252169,1.8637494753848192,3.4129292159364244,0.32236684201034504,0.26677166151688086,0.9996531770773411,0.2473392025010396,302.1302958359483,57.30730513546194
0.6046514164267881,1.0290183172988052,0.08313599674813109,1.9045905006861015,3.4983987125733274,0.3181970025295063,0.25349396616933906,0.9772175397086292,0.25785696656110485,301.4356966856337,61.53413404939871
0.590293133411824,0.9618569760736578,0.08693744018104928,1.8902033272423042,3.4992855917631625,0.2969875486619926,0.22798166125160527,0.9845864718171605,0.2761143950380347,281.7863378757549,58.03446423691667
0.5726181654771592,1.0244389490634371,0.08489619433776417,1.8604589254009427,3.3893995612989865,0.3055080966984283,0.270007569498776,0.9755398382100449,0.25466540224523176,253.56272151171714,61.86931036993732
0.5603479793753392,0.9902852926811172,0.09298599528022083,1.9089587073478773,3.5619313363653764,0.3048722913941801,0.24053869374155057,0.9951807741795292,0.2653330440267699,287.3858086116228,56.73481449857389
0.6018912239020626,1.017991033870619,0.09421723662359067,1.8930077801910004,3.554325198860116,0.30988270617871444,0.25211318341368866,0.9984085945822784,0.26000449503268985,286.83175118533495,56.50910817866677
0.5957929184740935,0.9851565490471766,0.08593384523323809,1.8832331702628706,3.47124163704772,0.30278085484681777,0.2547340264609437,0.9538400685617804,0.2631177439220227,263.63955277300295,57.171550942312436
0.5823571269032991,0.9735824707846952,0.09335943499941493,1.894371418669045,3.5123164672852973,0.29554662170089613,0.24404187173710604,0.9917783859638946,0.2734704521984465,263.75572690173914,57.63667561971288
0.5876203181072299,0.9633844877801183,0.10191566119853988,1.9348625044809986,3.67007629666816,0.2977659305475951,0.2387864800706746,0.974844244423247,0.272927755229178,272.86742534708617,62.616436051265
0.567462690594204,0.9564183602322297,0.08955030013157449,1.8962998641415156,3.5247117783044226,0.2998555264165421,0.24053250701166712,0.9913896931947875,0.2701649067688435,275.6044785693789,69.31689970452953
0.5855626331144701,0.9813374021364143,0.09705091840575146,1.936940792898931,3.6154448238967336,0.3068895867325483,0.24379448155133907,0.9905633043830979,0.26124368102718776,284.8651096384391,58.467651014808894
0.5985551147155557,0.9682005425445324,0.08237625485810167,1.9177240204752546,3.495956503888888,0.2926459829499412,0.24165191373521128,0.9989665958956542,0.2713070514028473,255.41655988380896,62.44285001180115
0.630826522266428,1.0450147875232128,0.08637089220860789,1.879135484194547,3.4558061876127626,0.31273029783707595,0.25415392690094474,0.9933296474607081,0.2559866031322851,286.34170393522345,46.64600044286108
0.5909505106806077,0.9928679485637704,0.08940798599278603,1.9156505141328952,3.531554925727539,0.30110561089172516,0.2545273546919265,0.9983093226909939,0.2624675519987417,262.97198927717204,60.59057300106303
0.6017670205908334,0.9627840485980514,0.07936598365458519,1.8503424382371767,3.3518044367605193,0.2895040872617888,0.2375010399112271,0.9775503058575585,0.2760060907409868,252.64028717987503,56.43841696682701
0.5743656294352635,0.9526238070831158,0.08632457022250516,1.9100761377435076,3.505442890303426,0.28978618433961706,0.2619457365160799,0.9805530165031944,0.26735553152870095,235.40530681115027,63.7388209507882
0.6302513685507549,1.0670561804815641,0.10164378773372612,1.9634405481704624,3.711725866846589,0.32389430715393913,0.27648038484807563,0.9994441262436347,0.24843163381292574,296.1171698886992,62.63208248212368
0.6047088710672592,1.0369251890005204,0.09823201338945292,1.9433324165158585,3.666710654757347,0.3199653721041063,0.25904113351126085,0.9958106029706224,0.2532150599798053,298.8636294111599,59.498864992895946
0.6123581353840222,0.9571286151726397,0.08351878960583638,1.9053289074544497,3.4962614011160458,0.2995411877521483,0.23058579877877985,0.9939262870278572,0.27501704549154016,288.47763644886425,60.278842017023834
0.6200117663738031,0.971548981509724,0.0959199128131283,1.9111859110937626,3.58789776455424,0.30197167167076766,0.24211758177759574,0.9921932490670067,0.26929858698112846,278.705599598325,57.03639744230164
0.624253900744691,1.008909993886451,0.0911549982926766,1.9086499415638682,3.55606347994676,0.3059428353036998,0.25735269713513953,0.9932902000290856,0.261487430228799,274.4857161902372,60.32540059651088
0.5831113761736872,1.030731952050998,0.09387401883058165,1.9115403897592431,3.555785524035837,0.31358848359002645,0.2672531527018809,0.98500562741728,0.2517431580803477,276.872490778102,59.2814261106912
0.6151302753984154,0.9970165619911986,0.08740577024299599,1.9014401939779655,3.521979307995947,0.3065073256643561,0.2627769882223496,0.980608858184573,0.25907902064962324,270.7677685819541,62.13797374997855
0.621085094795813,0.9531672818540985,0.07337585573155425,1.858806539701005,3.326204959001676,0.2855197955701208,0.2309857330252225,0.990872171219936,0.2858338454632299,256.57659684745084,56.335656366304825
0.5934339795672847,0.9491734289136763,0.08716361967924505,1.8672932278842014,3.428933490144319,0.29086866450653126,0.23301696737918545,0.9801411998654481,0.2773547068325446,262.576084048305,52.33186075459411
0.6361946201282432,1.0309217498979661,0.08886476530897622,1.9388816254168875,3.5732390863515233,0.3135309983497346,0.2570361270438137,0.9927482325663841,0.25843835105280777,292.1091878992109,61.408965894488006
0.6556507414628205,1.0000254780167976,0.08865138368672709,1.9195796048392506,3.58228048571515,0.31419572195385476,0.24964547670831516,0.9770829530230527,0.2588118020778502,299.4163859497553,68.9344824945705
0.5718599332983838,0.9792606984559088,0.08234650934712788,1.8978028688444366,3.458882537612812,0.29886347556685183,0.24795267063280912,0.9883694968432716,0.2680396056546337,265.3724648198079,53.268826695395745
0.6182064293597054,1.0380680149854586,0.09057167376477392,1.9072223022830133,3.5263929481751157,0.31033738746158446,0.2610742746604484,0.9429008462058475,0.2560733223106947,270.632270155558,58.95381315450517
0.6255602920030274,1.0979265029757572,0.09469802342053725,1.928691339426186,3.60781700271367,0.3359389103091464,0.2838907274533364,0.9876261083706627,0.24018447142162536,327.79405925709534,62.52175182469306
0.563024318179364,1.036896659353853,0.09529623559556596,1.8727485586381243,3.4578276425965386,0.30167277637600015,0.2520859528405852,0.9980254659972029,0.26325662688264834,265.9170892837211,39.520257609117124
0.5937382935004033,0.9755797366892562,0.08488029804562494,1.8931232411263508,3.4583784228886083,0.2978233907258711,0.23750063536941912,0.9994014299727132,0.273647230065344,277.72390398102607,59.11016906489188
0.5942933315548281,0.9701580825258544,0.07245550144633431,1.8499017598049214,3.309952068754872,0.2932769173369878,0.2436903033574906,0.9989620610445488,0.2724358920012303,259.0843696642292,58.04908869380723
0.5942822758135125,0.9458852674961793,0.0812647616412022,1.903899435079784,3.496717901130097,0.29441824292257956,0.23484012171074423,0.9920077283126594,0.2783597687859512,270.61249630021746,64.37388278162688
0.6041350252705445,1.045621465723388,0.0837981585446948,1.9087458498280774,3.527149482804392,0.32318889449641014,0.2651467574523849,0.9994978631543907,0.24677321976827357,302.8130961954475,64.94733853313983
0.5718116358849582,0.9720572731408901,0.07755129277810437,1.8692023043453592,3.381373783296264,0.2959354014504821,0.24577963370255065,0.9833226098830129,0.27467344332915267,264.3772904762751,59.335972250037166
0.5896784930790198,1.0623435214873336,0.09492789673019231,1.9036181698521695,3.5649137199259453,0.315152567354422,0.2605189100467124,0.995786594747584,0.25249451310845933,282.3988091369405,53.65488295495587
0.5903151120202439,1.033040667806152,0.09089569594660434,1.8802492668130506,3.489790231753263,0.30521370967159245,0.2585418671743407,0.9931391380992818,0.25964708970212863,267.5843120400348,55.587355155941566
0.5666772829646771,1.0377164371757623,0.09254641651167353,1.916961039078911,3.5773043375232967,0.31606453605683593,0.2620229462398065,0.985530296151793,0.2543154200728535,286.16816315799485,61.15663192274517
0.6512013935511352,1.0089128785016643,0.08682416343617146,1.9045244850721132,3.527363009563482,0.31818226088079,0.25092664176909407,0.9838554863157505,0.25677811031271197,304.3762296103604,68.97616669175437
0.6201487865988738,1.054733591836468,0.09755799543730856,1.9377758860879482,3.6689035014785185,0.32469108097928173,0.2707162657628559,0.9926403075252447,0.2498302849110317,304.11083139336415,59.73311621565476
0.6022929620828522,1.0485497368977463,0.09764647545687165,1.978560437754988,3.7365644962978566,0.32432042437815567,0.27361123785138536,0.9903459597821888,0.242639654125298,296.93478977256837,64.7802258815189
0.6366379006867673,1.0624869048999626,0.10739145068623095,2.017904237621962,3.8577108541066396,0.3246347038015231,0.27755549599776735,0.9912161071616755,0.243219288656859,298.61582030800594,61.50718807332319
0.5897025335996102,0.9307090883344395,0.08364091109599955,1.8903511036050973,3.444897581471994,0.2789350065113575,0.2401729110183379,0.9900182684971122,0.28429747279227185,240.02026933737156,58.050137622917696
0.5879689068865559,0.9821689060508179,0.09294502525729913,1.8882499835582134,3.54262304673211,0.30135541862488247,0.24437504132548615,0.986665761364603,0.26595851235887435,274.5931341840795,53.13898086379286
0.5966691799393715,1.0544071265186123,0.09161619134710658,1.9100446919753626,3.556436989359658,0.31793514523266103,0.26998577946979463,0.9746192096318035,0.2512440061703207,280.531939699532,62.00992733399898
0.5818201129393855,0.949159290161558,0.0848915666809981,1.9019701144950234,3.50941473466515,0.29159168306995464,0.23238573388598244,0.9889775290617686,0.27627307729274814,260.3659629404707,55.49418058202653
0.5553222478937143,0.8987189348580908,0.07853069993948034,1.849291965950518,3.3559101194647676,0.27364633989014625,0.2195943447328856,0.9925025358156311,0.2970845764800641,244.66691450908812,54.32349777590551
0.5853493229278639,1.044771255367576,0.07984758781439939,1.8575867273058142,3.363470470501795,0.31105279931648677,0.25583529163304536,0.9876008678688621,0.2585611613420904,286.6054334801654,48.270041791183026
0.6549465844557468,1.0577643070295424,0.0898223285872347,1.9336101606911862,3.60347264411174,0.33187407883436293,0.2626046052297163,0.9905396801140712,0.24950466080182165,328.92484915919727,65.60177078274255
0.5956037322098486,0.9977060267409438,0.09221315735285927,1.9323621420650128,3.6264754114161297,0.3125935605744005,0.2547512859295739,0.9898129825675998,0.2587255636519263,290.9692902057018,71.90063345577674
0.5810728625442552,1.0048108765274495,0.09425763752125198,1.907790066540802,3.563115427855375,0.30121153319483396,0.2488074856138437,0.9593639185731528,0.26146484083151356,263.47810915877653,56.97556461674312
0.5969660304285824,1.0587275287693347,0.09085734717446606,1.8925548572293063,3.524405124216891,0.3197835347800235,0.26294962138656464,0.9968935564967046,0.254622530691915,297.0388659438978,60.283476872235575
0.5905071808409672,1.0080096472925284,0.08848587304694455,1.9240059412921586,3.523978580763521,0.3060009093953017,0.24263058644636207,0.9956897337092123,0.2643597759223894,286.3378080073579,54.758135615059324
0.5575269335139725,1.016862456411216,0.08148924163498923,1.8640571897914087,3.398331963253712,0.3071280299176581,0.25372178563843234,0.9883105280366138,0.2586203492646439,272.7103179280574,62.15730648816549
0.6171521805746456,1.0106559543013727,0.08553677389314279,1.896578869242636,3.4827595749060998,0.31117345189992707,0.2562695336185902,0.9812125632691474,0.2563407996032614,278.8227060992298,64.19864844461763
0.5671206435524989,1.0239467176888755,0.06746519308284249,1.8309389158063571,3.2399210315900255,0.3002909796553968,0.2578396707922431,0.9937067043176454,0.2622931470305739,254.78993041739258,54.74575445754142
0.6057209045793029,1.0312795089030256,0.09176494468216899,1.8873813857669224,3.502430505938542,0.3153263166054936,0.25094171040218977,0.9933436084856585,0.2578043926201977,305.12136948461,57.07957642590813
0.5911411514858609,0.9481135557837626,0.08062568944361838,1.8875350146658996,3.4205679120700854,0.2908617993752575,0.23298151011594256,0.9997687596841942,0.27645094169681467,260.53354213496,62.03918202690425
0.6077346194233678,0.9992141654893125,0.09457013657089064,1.9364627581114702,3.657908182376584,0.31708476124001017,0.256882874936369,0.9969939582349433,0.25532274069330774,295.02065375441,71.0371898056392
0.5762645110720032,0.9991669736017148,0.081781644726713,1.8802464379178239,3.4284765072362817,0.30280521144276834,0.23821163721106112,0.9964468257557775,0.26866125788282763,280.7709412567375,61.79603835293518
0.6306996391074386,1.0194214213052502,0.09004938922102766,1.906343674006468,3.528872327602523,0.312188783110161,0.23806706660199456,0.9983332781174539,0.26499987998903973,311.6812577160159,49.97394431343919
0.6056388389042184,1.0166763204459046,0.07746221402552325,1.8821794704249224,3.4122483152500998,0.3081580514450043,0.25230252999957253,0.9951183013040819,0.26223866173402743,285.5808213377104,64.3283274956635
0.5882051704952074,0.9945408662760755,0.08334677681248613,1.8625711322748688,3.405957589219505,0.3004139527896911,0.24044977873104403,0.9809610662236125,0.2717339914156405,278.0643284317894,50.30620592160239
0.6004794213999649,0.9552206197404232,0.08504532940948487,1.8959753602607565,3.4880379776714827,0.2939353258698314,0.23895330613367932,0.9979187593214628,0.27315432945933216,266.93615533038303,61.30894203453281
0.6219470398102166,1.0182949464568107,0.08464609417110344,1.908184623194858,3.5232953246753445,0.3148102288488141,0.2527199893326097,0.9980633335799316,0.2587760564714347,298.13215487772896,57.080428184538896
0.5788469692249343,1.0339749855852247,0.08936788886850822,1.864203934852178,3.4195023516400695,0.30536500658274685,0.25773940661624467,0.9888253708017449,0.25667731309831826,264.22844357403574,51.75519317506526
0.6037889967212544,1.0371365486957174,0.08246339840048057,1.8870281388538388,3.4593116643507447,0.31680308732934837,0.2621379941010573,0.983284145743642,0.25217501682611876,290.62861667681614,57.35463168799262
0.5443765705142489,0.9997967092970843,0.08768561499304639,1.8712069953735884,3.4590943310153355,0.3060047915796791,0.24670565977367026,0.9806015472359624,0.2646296670814777,278.56104396605326,56.5936030347273
0.6293916513644545,1.0425695583084642,0.09440489814085357,1.9392759618345448,3.638139932267817,0.32471346289010455,0.2795195761507996,0.980403686417593,0.24422650809909874,284.9736568182301,70.89117425274668
0.5858345640015277,0.9282914203062913,0.086224415623184,1.8911506720745601,3.454246151556479,0.28354748935243523,0.2285959848443744,0.9824351334804007,0.28255382692066616,247.25115222374862,63.90119298672171
0.6078801444237969,0.9925159539966868,0.09607798035509225,1.930067241591745,3.621920157078905,0.30426735775472546,0.24429610737233923,0.9722937400958063,0.26616179802497364,279.22268286325163,60.27381419326515
0.6250498868685581,1.0418892856596162,0.08038800652903504,1.8716748780743182,3.40858691154682,0.31919622857955293,0.2525628265800333,0.9659811235142365,0.2550554318052639,299.59994447783254,51.91788253799289
0.5831995224321234,1.1012397139093917,0.08996346461773275,1.8861908952567876,3.4862122326275657,0.334654707912889,0.2939222174559127,0.9896211191018648,0.2345846165188931,303.89472133385004,58.87411808658
0.5655693981017582,0.9457208494238711,0.08119981839142278,1.9059109432678563,3.464712051378711,0.2871059431946347,0.23331573292751703,0.999726597591262,0.2814175375600228,259.71512839224306,67.01471781516047
0.5780028937135353,0.935878738499789,0.07971954340049787,1.8632010910834609,3.388009020043218,0.2800720087146226,0.24003536189455166,0.9977267855413977,0.28137530650750986,233.419043327242,61.1731539521591
0.5887349839148833,1.0128563144894818,0.08951694959030765,1.904042542435405,3.532115592523234,0.31172237783025925,0.23877996362090753,0.9904721298618816,0.2682873973180322,305.7912861891582,56.278599328502324
0.6458214276551925,1.020245907535487,0.08740538569647767,1.9459774433879706,3.6361224580787255,0.32202725226145074,0.25332688270112,0.9961506408874456,0.25948698785616053,315.9124650512722,65.06149725770109
0.6337836162676428,1.0214135361101218,0.0868300736802261,1.884809392194512,3.458066534607085,0.3110818231906493,0.2505235295213788,0.9840470652497015,0.2611474397716565,293.68970575009496,52.73439393824098
0.5926390698755084,1.0246087557994585,0.08537969522924184,1.9226911068576809,3.5376105121820367,0.31008912926249665,0.2725858787423903,0.9962182971337017,0.25114775892817287,265.27088859313625,57.13164268527138
0.5494463831734323,0.9712352954738147,0.07961020520049304,1.8896148703116107,3.4344309367749175,0.28984411092591356,0.25744065598325094,0.9977336058668539,0.26878485754253395,235.06120789103022,61.64235208400787
0.5581794968907057,0.9671598132819537,0.07325370046105475,1.8490693728070198,3.3142360020178288,0.2847097242365093,0.2398943210837413,0.9855356757094178,0.27895404799579127,248.33661059721993,47.74614723851829
0.5957038578558806,1.0031200232009607,0.0819078696232438,1.8784023625550927,3.415144826025505,0.3005128201404356,0.2527023098873611,0.9822252769071537,0.266240070398461,265.2749621698935,61.450746903242305
0.5995664131232905,0.9659659592395776,0.08469080633691982,1.8757825689845602,3.443128467988912,0.2916126665954335,0.2473769380238383,0.986641932229743,0.2736282993662683,249.46246610448367,55.18225679139432
0.5936015394387586,1.0682089412527245,0.07667338851167835,1.873873276069183,3.403078302034804,0.3273554798889435,0.2698077915918181,0.9955703800380252,0.24724227655838177,310.2258756781632,57.82129436533258
0.612333035066241,0.9596702712844192,0.088167138014457,1.9398296423585504,3.6184569795039065,0.30656217284340864,0.2390556402135054,0.9910217996533163,0.26858850939896006,296.2242342570945,70.20953884339328
0.582742160514254,0.9624752042160842,0.10060513996344767,1.9452965662246444,3.6993295266485697,0.2949989943725887,0.24089438647650993,0.9868724110020176,0.2763778365468601,266.63940348273815,69.7402258477843
0.6006352123122333,1.0368584815065214,0.09900246294461897,1.9426666820843925,3.6890265923163774,0.31552468074272083,0.2582816967311431,0.9983422000174734,0.25740772505011167,292.0628057916291,60.603013225259446
